"Genotype","predicted.value","std.error","status","AVSED","h2_Cullis","Gvar","pop","co_loc","pop_BLUE"
"FBR1N1",NA,NA,"Estimable",8.6808997501406,0.454376135653584,69.0567489769347,"gxr","1",21.4843312607743
"FBR1N100",33.8381800066966,5.0374164441963,"Estimable",8.6808997501406,0.454376135653584,69.0567489769347,"gxr","1",21.4843312607743
"FBR1N101",39.3654919087485,4.85352167260829,"Estimable",8.6808997501406,0.454376135653584,69.0567489769347,"gxr","1",21.4843312607743
"FBR1N102",35.147055899269,5.19592387022881,"Estimable",8.6808997501406,0.454376135653584,69.0567489769347,"gxr","1",21.4843312607743
"FBR1N103",29.7482472711791,4.94262526446533,"Estimable",8.6808997501406,0.454376135653584,69.0567489769347,"gxr","0",21.4843312607743
"FBR1N11",NA,NA,"Estimable",8.6808997501406,0.454376135653584,69.0567489769347,"gxr","1",21.4843312607743
"FBR1N12",NA,NA,"Estimable",8.6808997501406,0.454376135653584,69.0567489769347,"gxr","0",21.4843312607743
"FBR1N13",NA,NA,"Estimable",8.6808997501406,0.454376135653584,69.0567489769347,"gxr","0",21.4843312607743
"FBR1N14",NA,NA,"Estimable",8.6808997501406,0.454376135653584,69.0567489769347,"gxr","1",21.4843312607743
"FBR1N16",24.6146226322139,4.99274370284014,"Estimable",8.6808997501406,0.454376135653584,69.0567489769347,"gxr","0",21.4843312607743
"FBR1N17",23.7547094537746,4.8293202274887,"Estimable",8.6808997501406,0.454376135653584,69.0567489769347,"gxr","0",21.4843312607743
"FBR1N19",33.966453305467,5.0011238738593,"Estimable",8.6808997501406,0.454376135653584,69.0567489769347,"gxr","1",21.4843312607743
"FBR1N2",NA,NA,"Estimable",8.6808997501406,0.454376135653584,69.0567489769347,"gxr","1",21.4843312607743
"FBR1N20",NA,NA,"Estimable",8.6808997501406,0.454376135653584,69.0567489769347,"gxr","1",21.4843312607743
"FBR1N21",NA,NA,"Estimable",8.6808997501406,0.454376135653584,69.0567489769347,"gxr","1",21.4843312607743
"FBR1N22",NA,NA,"Estimable",8.6808997501406,0.454376135653584,69.0567489769347,"gxr","0",21.4843312607743
"FBR1N23",NA,NA,"Estimable",8.6808997501406,0.454376135653584,69.0567489769347,"gxr","1",21.4843312607743
"FBR1N24",NA,NA,"Estimable",8.6808997501406,0.454376135653584,69.0567489769347,"gxr","0",21.4843312607743
"FBR1N25",NA,NA,"Estimable",8.6808997501406,0.454376135653584,69.0567489769347,"gxr","1",21.4843312607743
"FBR1N27",NA,NA,"Estimable",8.6808997501406,0.454376135653584,69.0567489769347,"gxr","0",21.4843312607743
"FBR1N28",NA,NA,"Estimable",8.6808997501406,0.454376135653584,69.0567489769347,"gxr","0",21.4843312607743
"FBR1N3",NA,NA,"Estimable",8.6808997501406,0.454376135653584,69.0567489769347,"gxr","1",21.4843312607743
