"Genotype","predicted.value","std.error","status","AVSED","h2_Cullis","Gvar","pop","co_loc","pop_BLUE"
"FBR3N37",1387.45933192177,197.55387349301,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR3N38",409.925800356975,199.389773397826,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","1",1275.02384015512
"FBR3N39",1167.04463735848,201.642363402795,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR3N41",940.270071416039,201.844205299584,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","1",1275.02384015512
"FBR3N44",1108.06520132612,199.580670934387,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR3N45",1099.00487588486,199.727120044575,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR3N47",909.992099967344,199.508115407483,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","1",1275.02384015512
"FBR3N48",1229.79207477876,201.725394315663,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR3N5",1094.21188946272,199.236999640971,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR3N52",1137.41540892386,200.784346460635,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR3N55",1322.90181282825,199.248325728604,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR3N57",897.335006521801,201.85109089493,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR3N59",1365.10122295556,201.79168217308,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR3N60",968.119367476568,199.986816536645,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","1",1275.02384015512
"FBR3N61",807.395730988026,201.2668458869,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","1",1275.02384015512
"FBR3N63",1256.54467935554,200.600463287363,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR3N66",651.786193898896,197.518127097368,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","1",1275.02384015512
"FBR3N69",955.125266460928,201.780881505434,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR3N72",985.228587739382,201.86341793859,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR3N73",1289.86798367314,198.588546724703,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR3N75",1119.39556461873,202.78863560499,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR3N77",902.946812557267,198.79255380236,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR3N78",836.302725530883,198.899869991916,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","1",1275.02384015512
"FBR3N8",1244.08616115305,198.490161413293,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR3N80",1160.44469893957,203.374211083828,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR3N81",1264.75555599325,201.52323169066,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR3N82",622.031397447341,199.827783189936,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","1",1275.02384015512
"FBR3N84",671.960298949854,203.314533709372,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","1",1275.02384015512
"FBR3N9",869.704667773042,200.676205666622,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","1",1275.02384015512
"FBR3N90",497.921824438502,199.833874134593,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","1",1275.02384015512
"FBR3N93",937.159554170142,200.527925531804,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","1",1275.02384015512
"FBR3N94",1027.47572637615,194.294428978797,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR3N95",1016.60399248205,199.332555445273,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","1",1275.02384015512
"LAR1N100",1201.56195941442,262.625617835364,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"pxw","0",1086.07596075875
"LAR1N103",1596.7631142277,261.966630347499,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"pxw","0",1086.07596075875
"LAR1N106",318.754932524683,260.404265170788,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"pxw","1",1086.07596075875
"LAR1N107",123.428473504336,263.691737836282,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"pxw","1",1086.07596075875
